seed,arm,round,accuracy,macro_f1,loss
57,real_matched,21,0.7421875,0.7332001344996038,1.2164259515702724
57,real_matched,22,0.74609375,0.7390624810757455,1.210574358701706
57,real_matched,23,0.7421875,0.7330016144833189,1.2038244102150202
57,real_matched,24,0.748046875,0.7404934280486232,1.198618670925498
57,real_matched,25,0.74609375,0.7390624810757455,1.1922699101269245
57,real_matched,26,0.75390625,0.7473568434171296,1.1877272259443998
57,real_matched,27,0.755859375,0.7493273873843451,1.1817922536283731
57,real_matched,28,0.755859375,0.7496114534540301,1.1762202959507704
57,real_matched,29,0.763671875,0.7572795726527071,1.1706949807703495
57,real_matched,30,0.767578125,0.7597127872127872,1.1651039812713861
57,real_matched,31,0.767578125,0.7605989337176684,1.1600657105445862
57,real_matched,32,0.767578125,0.7611710838775587,1.1554285306483507
57,real_matched,33,0.76171875,0.7549455603144407,1.1503437124192715
57,real_matched,34,0.767578125,0.7606724682757976,1.1456801453605294
57,real_matched,35,0.767578125,0.7602383303961004,1.1411470640450716
57,real_matched,36,0.767578125,0.7606724682757976,1.1374468598514795
57,real_matched,37,0.76953125,0.762938985680368,1.1333508156239986
57,real_matched,38,0.76953125,0.7632646499013844,1.1297233812510967
57,real_matched,39,0.76953125,0.7632646499013844,1.126207822933793
57,real_matched,40,0.76953125,0.7632646499013844,1.1231519905850291
57,real_matched,41,0.76953125,0.7632646499013844,1.1202027816325426
57,real_matched,42,0.767578125,0.7613921758418195,1.1176798939704895
57,real_matched,43,0.767578125,0.7613921758418195,1.115447225049138
57,real_matched,44,0.76953125,0.7636315581925047,1.113561357371509
57,real_matched,45,0.76953125,0.7636315581925047,1.1119207898154855
57,real_matched,46,0.76953125,0.7636315581925047,1.1105679236352444
57,real_matched,47,0.76953125,0.7636315581925047,1.109618161804974
57,real_matched,48,0.76953125,0.7636315581925047,1.1090048654004931
57,real_matched,49,0.76953125,0.7636315581925047,1.1086715189740062
57,shuffled_label,-1,0.27734375,0.20556814567732382,1.3861028645187616
57,shuffled_label,0,0.27734375,0.20556814567732382,1.3860972579568624
57,shuffled_label,1,0.275390625,0.20642692779774524,1.3859456218779087
57,shuffled_label,2,0.271484375,0.20508470731256534,1.3858367390930653
57,shuffled_label,3,0.26953125,0.20734374240130204,1.3858950193971395
57,shuffled_label,4,0.26953125,0.20734374240130204,1.3858955521136522
57,shuffled_label,5,0.267578125,0.20671715888886322,1.3856493663042784
57,shuffled_label,6,0.275390625,0.22226049728232522,1.3855905774980783
57,shuffled_label,7,0.27734375,0.22350655417457038,1.3856053370982409
57,shuffled_label,8,0.26953125,0.22287682418018084,1.385722016915679
